time,tk_gps_data_value,tk_gps_time_value,tk_airquality_iaqindex_value,tk_airquality_temperature_value,tk_airquality_humidity_value,tk_airquality_airpressure_value,tk_soundpressurelevel_spl_value,tk_humidity_humidity_value,tk_analogin_voltage_value,tk_particulatematter_pm1_0_value,tk_particulatematter_pm2_5_value,tk_particulatematter_pm10_0_value,tk_dual0_20ma_solarlight_value,tk_thermocouple_temperature_value,tk_ptc_airtemp_value,atmos_northwind_value,atmos_eastwind_value,atmos_gustwind_value,atmos_airtemperature_value,atmos_xorientation_value,atmos_yorientation_value,atmos_nullvalue_value,accelerometer_orientation_x,accelerometer_orientation_y,accelerometer_orientation_z,accelerometer_gyroscope_x,accelerometer_gyroscope_y,accelerometer_gyroscope_z,accelerometer_linearaccl_x,accelerometer_linearaccl_y,accelerometer_linearaccl_z,accelerometer_magnetometer_x,accelerometer_magnetometer_y,accelerometer_magnetometer_z,accelerometer_accl_x,accelerometer_accl_y,accelerometer_accl_z,accelerometer_gravity_x,accelerometer_gravity_y,accelerometer_gravity_z,empatica_e4_gsr,empatica_e4_hr,empatica_e4_ibi,x,y,z
2024-05-02 13:25:09,60180.0,2704269.0,198.0,2028.0,4924.0,101858.0,688.070707070707,6214.4,12.762376237623762,0.0,0.0,1.0,11854124.787878787,0.0,1969.59,2.5900002,-0.39,2.63,17.25,26.0,22.9,0.0,144.53,2.77,273.96,0.058999999490399996,-0.0464000007084,-0.035000000038,-0.167600001994,0.12260000708,1.7756000047,-36.69680055,-38.210800334,-1.84699998422,0.30420000372,9.8638000288,2.3862000024356,0.472599999752,9.7602001194,0.660599992512,0.027229955,,,-9.171380883,38.706925987,85962.2
2024-05-02 13:25:10,60180.0,2705269.0,198.0,2028.0,4924.0,101858.0,665.2828282828283,6568.18,13.009900990099009,0.0,0.0,1.0,12037899.96039604,0.0,1970.2574257425742,2.09,-0.049999997,2.11,17.1,3.05,3.9,0.0,146.99,1.55,272.65,0.052599999780399996,-0.0679999997876,-0.0224000001428,-0.057599999564,-0.0641999965,1.7613999955700002,-34.090999908,-38.23260018,0.802599993072,0.20620000135600003,9.71979995,2.20140000466,0.262200000356,9.7835999856,0.43900000132800004,0.021143265,,,-9.171381494,38.706926078,86010.5
2024-05-02 13:25:11,60180.0,2706269.0,198.0,2028.0,4924.0,101858.0,665.2323232323232,6569.0,12.686868686868687,0.0,0.0,1.0,12034141.04,0.0,1970.07,1.42,0.56,1.53,17.1,-30.0,-10.7,0.0,151.22,0.91,270.34,-0.024000001314399996,0.052799999630799996,0.0348000002728,0.0763999991124,-0.5642000026,1.408600000122,-30.74299977,-37.030200592,4.0102000304,0.22999999713560002,9.278400011999999,1.496600011994,0.159600001186,9.796000098,0.053000001104,0.024026429999999998,,,-9.171381593,38.70692557,86040.4
2024-05-02 13:25:12,60180.0,2707269.0,197.0,2030.0,4918.0,101853.0,675.5151515151515,7083.2,13.504950495049505,0.0,0.0,1.0,10629531.623762377,0.0,1969.8712871287128,2.1,0.34,2.17,17.2,19.3,12.6,0.0,149.76,1.83,274.96,-0.1390000017456,0.051999999729999996,0.0280000004696,0.3031999965256,-0.12359999647999999,2.5016000193459997,-30.590999997999997,-37.645600599999995,2.083800016478,0.611800001952,9.6036000146,3.3645999906,0.3144000011572,9.7390000158,0.8433999976059999,0.02050256,,,-9.171379616,38.706924008,85836.8
2024-05-02 13:25:13,60180.0,2708269.0,197.0,2030.0,4918.0,101853.0,661.3092783505155,7426.0,13.797979797979798,0.0,0.0,1.0,5378050.080808081,0.0,1968.5204081632653,1.315,0.035000004,1.3199999,17.2,19.849998,11.85,0.0,147.0,1.52,278.4,0.0352000006196,-0.025999998521200003,-0.022799999799999998,0.17439999828359998,-0.25139999862,2.2441999894,-29.429999816,-38.548000266,-0.04360000244000001,0.437199993834,9.438800000999999,3.6651999946,0.25820000068,9.6927998556,1.4168000008000001,0.0208229125,,,-9.171378892,38.706923664,85748.3
2024-05-02 13:25:14,60180.0,2709269.0,197.0,2030.0,4918.0,101853.0,680.3564356435644,6912.882352941177,13.892156862745098,0.0,0.0,1.0,4948885.735294118,0.0,1968.0294117647059,1.25,0.4,1.3299999,17.2,3.4500003,-7.3500004,0.0,149.64,359.43,277.57,0.0004000004323999995,-0.09360000000799999,-0.04039999950960001,0.22559999812199996,-0.66380000474,1.3916000006479998,-26.977199793999997,-39.020200202,1.20979999148,0.12460000198799999,9.0809999452,2.69820000814,-0.09960000102880001,9.7135999308,1.2825999922,0.0214636175,,,-9.171378115,38.706923439,85613.5
2024-05-02 13:25:15,60180.0,2710269.0,197.0,2030.0,4918.0,101853.0,701.2222222222222,6568.0,436.61386138613864,0.0,0.0,1.0,4822771.15,0.0,1966.05,1.44,0.16,1.44,17.1,-3.0,3.0,0.0,151.55,0.14,273.0,0.11800000023839999,0.0414000007604,-0.003599999820400001,0.1564000004324,-0.282399993536,2.28220001704,-25.553999796,-37.456800316,5.4434000154,0.1937999993584,9.4580000546,2.76120000548,0.0244000000368,9.7770001794,0.49520000084800003,0.021143265,,,-9.171378021,38.706923157,85558.6
2024-05-02 13:25:16,60180.0,2711269.0,197.0,2030.0,4918.0,101853.0,696.4242424242424,6566.78,13.07,0.0,0.0,1.0,4685773.683168317,0.0,1963.56,1.61,0.375,1.655,17.150002,-5.45,5.55,0.0,149.67,0.08,270.39,0.0585999999516,0.031200000532399998,-0.012200000318400002,0.13159999739040001,0.05100000891640002,2.1838000190076,-25.516199772,-36.371400696,7.3138000193999995,0.141600001352,9.8480000386,2.240200003392,0.0108000007156,9.798000144,0.05619999939959999,0.023065377499999998,,,-9.17137808,38.706922857,85560.8
2024-05-02 13:25:17,60180.0,2712269.0,197.0,2030.0,4918.0,101853.0,725.4329896907217,6036.10101010101,13.540816326530612,0.0,0.0,1.0,4605779.268041237,0.0,1961.142857142857,1.2,0.4,1.27,17.3,12.3,-1.1,0.0,149.57,359.33,269.53,-0.008599999430399997,0.012199999746800002,0.0116000004764,0.303399999916,-0.5564000017240001,1.999199991966,-25.456799642,-36.373000266,7.7232000624,0.1891999963708,9.2929999354,1.917399998524,-0.11399999920440002,9.7996001808,-0.08239999917400001,0.02050256,,,-9.171373349,38.706917477,85098.3
2024-05-02 13:25:18,60180.0,2713269.0,197.0,2030.0,4918.0,101853.0,756.5454545454545,5705.38,12.821782178217822,0.0,0.0,1.0,4607458.673267326,0.0,1959.4455445544554,1.35,0.15,1.37,17.3,12.6,13.549999,0.0,149.92,359.57,265.74,0.0500000004016,0.0440000009216,0.024200000294399997,0.473400002246,0.04920000755200001,3.21080001278,-24.980999874,-35.137600256,9.694400006,0.41960000301,9.7755999864,2.4689999885800002,-0.0722000010212,9.7682000346,-0.73280000418,0.021143265,,,-9.171374315,38.706911445,85048.5
2024-05-02 13:25:19,60180.0,2714269.0,197.0,2030.0,4918.0,101853.0,725.1428571428571,5705.0,13.686868686868687,0.0,0.20618556701030927,1.2061855670103092,4592592.747474748,0.0,1957.2424242424242,,,,,,,,151.94,359.8,265.33,0.030000000028000004,-0.2279999997728,-0.0038000000944,0.5968000038,-0.26179999681,2.881599998,-24.19119988,-35.218800442,10.498200103199999,0.5646000053,9.507200021600001,2.07919999474,-0.0346000002368,9.7674002274,-0.7989999997399999,0.021143265,,,-9.171374717,38.70690448,84935.6
2024-05-02 13:25:20,60180.0,2715269.0,197.0,2030.0,4918.0,101853.0,723.0909090909091,5705.0,12.871287128712872,0.0,1.0,2.0,4570745.99009901,0.0,1954.069306930693,0.775,1.87,2.03,16.95,8.95,8.6,0.0,160.74,2.18,275.28,-0.0094000001348,-0.16720000022,-0.048999999690400003,0.2207999989784,-0.0797999999856,0.79800000562,-18.960599832,-35.291000454,12.866599923999999,0.60020000036,9.6492000392,1.7017999986,0.376799998794,9.732599907,0.9116000047839999,0.02050256,,,-9.171369982,38.706896527,84913.8
2024-05-02 13:25:21,60180.0,2716269.0,197.0,2030.0,4918.0,101853.0,697.3571428571429,5706.26,12.94,0.0,0.5656565656565656,1.5656565656565657,4571958.51,0.0,1950.939393939394,1.33,1.85,2.27,16.9,-2.8,3.7,0.0,178.22,2.4,277.11,0.0513999994404,-0.39799999624000004,-0.0531999996784,0.289000000652,-0.004999995951600002,0.081600002082,-10.3777999772,-37.2029998,15.919399788,0.70780000486,9.7147999792,1.29059999722,0.4127999997,9.7174000758,1.20279998816,0.0221043225,,,-9.171364532,38.706888285,84998.6
2024-05-02 13:25:22,60180.0,2717169.0,197.0,2030.0,4918.0,101853.0,679.5858585858585,5708.252525252526,12.82,0.0,0.0,1.0,4549565.34,0.0,1948.02,1.125,0.935,1.47,16.9,-5.5,14.549999,0.0,184.63,2.53,273.73,0.030399999740400002,0.19560000249200002,-0.0185999997648,0.19199999815040003,0.06639999995,0.0812000000596,-4.730600013,-35.683200310000004,18.670799836,0.6276000004,9.8370000618,0.7104000007800001,0.43239999472,9.771200334,0.62840000152,0.052537765,,,-9.171356985,38.706879326,85134.8
2024-05-02 13:25:23,60180.0,2718169.0,197.0,2030.0,4918.0,101853.0,679.3333333333334,5710.28,13.03960396039604,0.0,0.67,1.0,4558275.84,0.0,1944.6534653465346,0.91999996,0.93,1.3050001,16.9,-2.7,3.9,0.0,175.5,2.11,274.34,-0.007799999982400001,0.012000000481199997,0.006599999865199999,-0.0294000002312,0.0307999998184,0.13800000043000002,-8.6907999594,-35.04500008,18.574399806,0.33400000036,9.801799964399999,0.87499999624,0.36180000370000004,9.7664003772,0.73220000748,0.0477324785,,,-9.171349236,38.706870925,85024.1
2024-05-02 13:25:24,60180.0,2719169.0,197.0,2030.0,4918.0,101853.0,670.4,5712.287128712871,13.108910891089108,0.0,1.0,1.0,4552243.9,0.0,1941.53,0.655,0.55,1.04,16.9,-1.1,4.3,0.0,176.62,2.91,276.2,0.0031999996683999997,-0.01079999998,0.0059999998728,0.113399999892,-0.010399999902400002,0.136399999362,-8.4104000362,-35.989200062,17.796199882,0.61680000002,9.7222000304,1.1882000052,0.49899999790000005,9.7317998502,1.0467999914400001,0.00448495675,,,-9.171341769,38.706862568,85024.1
2024-05-02 13:25:25,60180.0,2720169.0,197.0,2030.0,4918.0,101853.0,682.0714285714286,5714.313131313132,12.545454545454545,0.0,1.0,1.0,4541135.12244898,0.0,1938.2323232323233,1.3900001,1.1500001,1.815,16.95,-0.9,5.15,0.0,176.84,3.09,275.71,1.599999958912246e-12,0.0030000000064,-0.0063999998696,0.079399999562,0.0065999999351999995,0.13000000082,-8.443000057799999,-35.749599836,18.101599962,0.61180000066,9.746599998399999,1.0979999958,0.52919999572,9.7383997332,0.9653999973,0.003203548474005,,,-9.171334639,38.706853916,85124.8
2024-05-02 13:25:26,60180.0,2721169.0,197.0,2030.0,4918.0,101853.0,686.6262626262626,5716.306930693069,13.17,0.0,1.0,1.0,4538418.4,0.0,1934.7575757575758,1.19,1.025,1.575,17.0,1.95,5.4,0.0,177.0,3.24,275.59,0.0287999996476,-0.01659999971,-0.008199999825999999,0.0780000000736,0.0021999999892,0.15939999977400002,-8.399800089000001,-36.023800052,18.175199896,0.63859999898,9.7415999604,1.10999999458,0.5544000075400001,9.7387997424,0.94040000072,0.00352390025,,,-9.171327178,38.706845321,85279.2
2024-05-02 13:25:27,60180.0,2722169.0,197.0,2030.0,4918.0,101853.0,696.0808080808081,5718.34,12.61,0.0,1.0,1.0,4536280.43,0.0,1932.90099009901,1.29,1.01,1.64,17.0,-0.7,4.3,0.0,178.21,2.92,274.47,0.012999999998800001,-0.021399999928799998,-0.0157999996532,0.0587999991984,0.030600000232800004,0.136999999832,-7.864999999399999,-35.322400368,18.62219994,0.562599998,9.791200046,0.89439999942,0.50059999572,9.7598002254,0.75259999874,0.00480530875,,,-9.171318747,38.706836829,85168.3
2024-05-02 13:25:28,60180.0,2723169.0,197.0,2030.0,4918.0,101853.0,708.35,5722.35,13.247524752475247,0.39,1.0,1.39,4540805.198019802,0.0,1929.44,0.65,0.775,1.015,17.0,-2.3,4.85,0.0,178.7,2.68,274.69,0.0111999999316,0.0035999999263999997,-0.0101999997764,0.047199999650000005,0.0101999999232,0.155200000822,-7.5914000022,-35.748800284,19.027199938000003,0.5089999936799999,9.7681999962,0.9539999974,0.45839999494000006,9.756800156399999,0.7899999939,0.0038442525,,,-9.171309907,38.706828437,85202.2
2024-05-02 13:25:29,60180.0,2724169.0,197.0,2030.0,4918.0,101853.0,719.2525252525253,5725.346534653465,375.35643564356434,1.0,1.0,2.0,4548282.297029703,0.0,1927.7326732673268,0.605,0.42,0.74,17.0,-1.1,4.4,0.0,178.72,2.53,274.94,0.0017999999628,0.0043999999072,-0.008199999819599998,0.011599999848,-0.0012000000452000003,0.165600000604,-7.3751999272,-35.426800783999994,18.48679993,0.44539999906,9.7556000328,1.00339998888,0.42999999240000003,9.7574001702,0.8333999979800001,0.00352390025,,,-9.171301513,38.706820956,85320.8
2024-05-02 13:25:30,60180.0,2725169.0,197.0,1997.0,4980.0,101839.0,733.4545454545455,5726.68,12.92079207920792,1.0,1.0,2.0,4552501.554455445,0.0,1925.45,0.845,0.16000001,0.875,17.0,-1.05,4.3,0.0,178.85,2.58,275.1,0.0117999997444,-0.0065999998612,0.000999999978,0.0505999997632,0.0147999997508,0.159800001024,-7.6330000778,-35.390600056000004,18.329399808,0.49739999341999996,9.7712001612,1.0273999713400002,0.44219999674,9.7512000276,0.86140000228,0.00480530875,,,-9.171292892,38.706812494,85450.9
2024-05-02 13:25:31,60180.0,2726169.0,197.0,1997.0,4980.0,101839.0,717.3877551020408,5729.707070707071,13.29,1.0,1.0,2.0,4554458.686868687,0.0,1924.07,0.89500004,0.155,0.91,17.1,-1.5,4.75,0.0,178.82,2.83,275.41,0.007599999842399999,-0.005799999873199999,-0.00019999999559999998,0.078800000006,0.008399999850399999,0.150800000264,-7.8176000492,-35.859199984,18.177799952,0.5673999976,9.7562000274,1.0687999961999999,0.48439999934,9.7461999126,0.91400001292,0.00448495675,,,-9.171285251,38.706806421,85397.5
2024-05-02 13:25:32,60180.0,2727169.0,197.0,1997.0,4980.0,101839.0,685.12,5733.72,12.811881188118813,1.0,1.0,2.0,4564192.6435643565,0.0,1922.18,0.19,0.18,0.26,17.1,-0.5,4.9,0.0,178.68,3.08,275.7,-0.0027999999416,-0.0039999999136,0.00039999999119999996,0.064599999696,0.0052000000739999995,0.14260000009600002,-7.6918000410000005,-35.13439995,18.083200068,0.59740000238,9.744600029399999,1.111199989,0.5271999845199999,9.739399756200001,0.9628000081,0.00352390025,,,-9.171278888,38.70680068,85275.0
2024-05-02 13:25:33,60180.0,2728169.0,198.0,1987.0,5004.0,101841.0,668.94,5737.049504950495,13.287128712871286,1.0,1.0,1.88,4568332.277227723,0.0,1921.4950495049504,0.355,0.120000005,0.375,17.150002,-1.0,5.25,0.0,178.65,3.3,275.93,0.010999999771599999,-0.0045999998996,0.00019999999559999998,0.056399999958400004,0.013599999768,0.150399999772,-8.1582000542,-35.720400482,17.884599740000002,0.62619999762,9.7491999624,1.1547999832,0.5643999980600001,9.7325995998,0.99960000024,0.0038442525,,,-9.171273047,38.706793784,85305.0
2024-05-02 13:25:34,60180.0,2729169.0,198.0,1987.0,5004.0,101841.0,660.3030303030303,5740.76,12.94,1.0,1.0,1.0,4569826.752475248,0.0,1920.2475247524753,0.39999998,0.255,0.47500002,17.3,-0.35000002,5.8,0.0,179.07,3.45,275.83,0.0129999997144,-0.0085999998,-0.007999999824,0.04199999982120001,0.0091999999032,0.137599999766,-7.672200001,-35.227600102000004,17.760799834,0.6374000025000001,9.7423999596,1.1253999904,0.59019997972,9.732199590599999,0.98460000288,0.00416460475,,,-9.171266387,38.706786999,85332.6
2024-05-02 13:25:35,60180.0,2730169.0,198.0,1987.0,5004.0,101841.0,655.0408163265306,5744.747474747474,13.53,1.0,1.0,1.0,4571336.734693877,0.0,1918.4848484848485,0.435,0.45499998,0.63,17.25,-1.15,5.1,0.0,179.83,3.17,274.94,0.019599999583999998,-0.0083999998108,-0.014999999689999998,0.0075999998292,0.019999999781199998,0.126199999882,-7.562799976799999,-34.794800424,18.30779977,0.5523999988,9.7730000682,0.96519999598,0.54199999206,9.75,0.8315999995600001,0.0038442525,,,-9.171259727,38.706780214,85360.1
2024-05-02 13:25:36,60180.0,2731068.0,198.0,1986.0,5000.0,101846.0,659.6060606060606,5746.7,12.86,1.0,1.0,1.0,4575098.693069307,0.0,1917.71,0.66999996,0.16,0.685,17.2,-2.55,4.1499996,0.0,180.16,2.71,274.68,0.0091999998016,-0.0011999999867999993,-0.0051999998856,-0.013399999923200002,0.0101999997868,0.13940000076,-7.419799966199999,-34.86260049,18.330999732,0.4499999965,9.7697999946,0.9327999986400001,0.46560000282,9.76000023,0.78860000814,0.0054460129999999995,,,-9.171252126,38.706771626,85450.5
2024-05-02 13:25:37,60180.0,2732068.0,198.0,1986.0,5000.0,101846.0,663.1717171717172,5750.514851485149,13.168316831683168,1.0,1.0,1.0,4576410.801980198,0.0,1916.8613861386139,0.96000004,0.655,1.22,17.2,-2.25,2.95,0.0,180.27,2.74,274.13,0.0125999997188,0.0115999999284,0.0063999998556000005,0.005600000146799999,0.0271999999952,0.1225999992752,-7.254799918800001,-34.812000048,19.092399869999998,0.47539999666,9.7953999312,0.82739999414,0.46979999769999997,9.764800340399999,0.6940000021999999,0.00416460475,,,-9.171245095,38.706764229,85476.3
2024-05-02 13:25:38,60180.0,2733068.0,198.0,1986.0,5000.0,101846.0,655.8282828282828,5754.84,13.23,1.0,1.0,1.0,4574966.66,0.0,1915.970297029703,1.25,1.29,1.8,17.2,-2.3,4.0,0.0,179.78,3.2,275.01,-0.017799999613199998,-0.0069999999536,0.0047999999016,0.0291999998888,0.0099999999548,0.14320000006400002,-8.2308000162,-34.712400216,18.473599894,0.57960000208,9.7607999606,0.99479999296,0.54719998468,9.7487999724,0.8462000000400001,0.006407069,,,-9.171238063,38.706756833,85502.1
2024-05-02 13:25:39,60180.0,2734068.0,198.0,1983.0,5006.0,101852.0,651.9072164948453,5758.2040816326535,13.070707070707071,1.0,1.0,1.0,4576041.153061224,0.0,1913.795918367347,1.3299999,1.905,2.325,17.2,-0.65000004,5.5,0.0,179.4,3.42,275.65,-0.000799999984,-0.0011999999727999998,-0.0035999999208,-0.0008000000191999999,0.0105999997992,0.140999999176,-8.4056001068,-34.762400372,17.804999782,0.58199999802,9.7502000238,1.1005999955999999,0.58359997976,9.737999724,0.9541999973999999,0.02690960075,,,-9.171231031,38.706749437,85527.9
2024-05-02 13:25:40,60180.0,2735068.0,198.0,1983.0,5006.0,101852.0,655.494623655914,5760.41052631579,13.08421052631579,1.0,1.0,1.0,4577096.191489362,0.0,1912.0,1.39,1.905,2.3600001,17.05,-0.4,5.05,0.0,179.84,3.38,275.69,0.020799999552,-0.0237999996868,-0.003999999912799999,-0.0156000004788,0.010599999874799999,0.15860000054,-8.5132000152,-34.881999972,17.673199741999998,0.5637999975,9.7501999854,1.12439999292,0.5785999845199999,9.7347996504,0.95900000344,0.00448495675,,,-9.171223999,38.70674204,85553.6
2024-05-02 13:25:41,60180.0,2736068.0,198.0,1983.0,5006.0,101852.0,655.1359223300971,5764.543689320389,12.75,1.0,1.0,1.0,4571556.145631068,0.0,1910.0576923076924,1.885,1.5550001,2.4450002,16.9,-0.65000004,4.6,0.0,180.91,3.61,274.91,0.0085999998252,-0.0157999996556,0.0033999999307999995,0.022799999748,0.023199999738,0.118800000076,-8.1498000226,-34.856800006,18.169600024,0.6456000018,9.771200026799999,0.95079999818,0.61900000224,9.7461999126,0.8280000043,0.00320354825,,,-9.171216967,38.706734644,85579.4
2024-05-02 13:25:42,60180.0,2737068.0,199.0,1974.0,5025.0,101856.0,660.6326530612245,5767.454545454545,386.82828282828285,1.0,1.0,1.0,4567744.98,0.0,1907.4848484848485,2.38,3.6599998,4.37,16.7,-0.75,5.9,0.0,181.64,3.75,274.93,-0.0005999999868,-0.0119999997368,-0.0023999999472,0.0315999998788,0.005400000140400001,0.17040000080399997,-7.8388000382,-34.881000612,17.944799778,0.6752000059,9.75119997,1.0073999838,0.6421999836000001,9.7445998758,0.8320000052400001,0.0041646045,,,-9.171209936,38.706727248,85605.2
2024-05-02 13:25:43,60180.0,2738068.0,199.0,1974.0,5025.0,101856.0,648.48,5771.663366336634,12.831683168316832,1.0,1.0,1.0,4566941.6435643565,0.0,1903.6138613861385,1.86,3.06,3.58,16.7,0.5,5.4,0.0,182.25,3.7,274.88,0.0153999996668,-0.0093999997968,-0.0077999998332,0.007399999794400001,0.0205999997952,0.135199998998,-7.3882000346,-34.580800644,18.199799886,0.6405999958799999,9.7672000308,0.96279999812,0.63379999168,9.7457999034,0.8204000031600001,0.00448495675,,,-9.171202904,38.706719851,85631.0
2024-05-02 13:25:44,60180.0,2739068.0,199.0,1974.0,5025.0,101856.0,644.4343434343434,5775.22,13.267326732673267,1.0,1.0,1.0,4566482.72,0.0,1899.7326732673268,1.385,2.005,2.44,16.7,-2.0,5.3500004,0.0,182.55,3.57,274.9,-0.0027999999407999996,-0.0129999999676,-0.0087999998088,-0.0463999996104,0.024199999821599996,0.15519999977200002,-7.8828000631999995,-34.82700036,18.166599708,0.56279999902,9.7740000336,0.9875999899,0.61080000984,9.7481999586,0.82660000198,0.00320354825,,,-9.171195872,38.706712455,85656.8
2024-05-02 13:25:45,60180.0,2740068.0,200.0,1962.0,5053.0,101850.0,639.9896907216495,5781.232323232323,12.707070707070708,0.3877551020408163,1.0,1.0,4566486.717171717,0.0,1895.8080808080808,0.049999982,0.625,1.02,16.75,-1.45,3.95,0.0,187.93,3.24,275.32,-0.0057999998803999996,-0.119999999742,-0.0115999998492,0.0364000016744,0.0197999996292,0.137599999054,-5.2228000072,-35.032400056,18.1807998,0.59320000144,9.7652000234,1.0417999962,0.5554000019800001,9.7423998252,0.8991999900000001,0.0038442525,,,-9.17118884,38.706705059,85682.6
2024-05-02 13:25:46,60180.0,2741068.0,200.0,1962.0,5053.0,101850.0,645.5,5786.0,12.970297029702971,0.0,1.0,1.0,4564495.108910891,0.0,1892.4554455445545,0.61,0.23,0.65500003,16.849998,3.05,5.0,0.0,189.03,3.12,276.81,-0.008999999982,-0.014600001012,-0.0087999998176,-0.09859999972200001,0.0049999999424,0.130400000504,-4.7636000236000005,-35.39219978,16.914999962,0.43299999858,9.722199974599999,1.2908000034,0.5327999966,9.717600003600001,1.1522000084,0.01089199775,,,-9.171181808,38.706697662,85708.4
2024-05-02 13:25:47,60180.0,2742068.0,200.0,1962.0,5053.0,101850.0,641.2727272727273,5790.0,13.366336633663366,0.0,1.0,1.0,4564813.91,0.0,1890.49,0.7,0.215,0.75,16.95,0.70000005,3.8,0.0,191.8,2.89,276.72,0.0229999994964,-0.0181999999544,-0.007799999827600001,-0.0462000003144,0.0083999998856,0.151200000252,-3.8350000288,-35.868599852,16.745999714,0.44599999937999996,9.7307999808,1.2919999972,0.49279998766,9.7236000264,1.1353999860000001,0.0038442525,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:48,60180.0,2743068.0,201.0,1960.0,5061.0,101848.0,672.45,5794.009900990099,12.772277227722773,0.0,1.0,1.0,4561969.227722772,0.0,1888.2673267326732,0.49,0.59000003,0.90999997,17.0,-0.35000002,3.1,0.0,194.38,2.31,276.0,-0.0082000001876,-0.0695999995732,-0.0017999999904000003,-0.1191999991116,0.0382000000916,0.109800001392,-3.0346000468,-35.387200168,17.146199826,0.277799999824,9.7793999864,1.12900000076,0.39559999636,9.7397998998,1.0152000012,0.0054460129999999995,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:49,60180.0,2743969.0,201.0,1960.0,5061.0,101848.0,668.070707070707,5799.56,13.178217821782178,0.0,0.74,0.74,4562990.752475248,0.0,1887.52,0.019999996,0.415,0.48,17.1,-1.1999999,6.1,0.0,201.96,3.13,277.39,-0.0123999998664,-0.0845999994224,-0.004400000051600001,0.066799999104,0.0203999997744,0.1268000001132,0.72899999471,-35.623400354,15.774399986,0.6103999990319999,9.726400013,1.38000000318,0.53799999828,9.7051998336,1.2501999984,0.00448495675,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:50,60180.0,2744969.0,201.0,1960.0,5061.0,101848.0,655.63,5804.049504950495,12.53,0.0,0.0,0.0,4574826.277227723,0.0,1885.8019801980197,-0.26,1.0,1.04,17.2,6.3,4.9,0.0,202.42,2.49,280.87,-0.111200000728,-0.1473999997032,-0.0054000000292,-0.2061999998836,0.016400000468399997,0.041799999228000005,0.189399991952,-37.160800332,13.861400048,0.21759999958720003,9.629799995199999,1.8871999959999999,0.42620000172,9.612000007599999,1.8429999998,0.0067274202499999994,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:51,60180.0,2745969.0,200.0,1956.0,5074.0,101851.0,651.5959595959596,5809.62,13.01980198019802,0.49,0.49,0.49,4600173.811881188,0.0,1883.90099009901,0.255,2.245,2.2649999,17.150002,13.95,10.349999,0.0,226.65,2.91,283.65,-0.0240000002116,-0.5673999965200001,-0.178400000698,0.38499999848800004,0.082800001522,-0.4553999987112,8.564199964,-38.049200372,7.4296000184,0.8813999956319999,9.578399981799999,1.8314000032000002,0.494000002732,9.5086000058,2.296600003,0.0038442525,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:52,60180.0,2746969.0,200.0,1956.0,5074.0,101851.0,666.7777777777778,5814.85,12.96039603960396,1.0,1.0,1.0,4642180.21,0.0,1882.6534653465346,2.38,1.45,3.0149999,16.95,10.0,11.799999,0.0,251.19,0.38,281.53,0.08160000046640001,-0.1924000023384,-0.038400000384,0.7755999969164,0.14459999646399999,0.005800000519999999,18.029999728,-35.686200186,1.3822000128799998,0.8416000035739999,9.743000013,1.9549999944199998,0.0645999992876,9.6032000332,1.9463999892000001,0.00448495675,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:53,60180.0,2747969.0,200.0,1956.0,5074.0,101851.0,683.83,5819.861386138614,13.0,0.27,1.0,1.0,4690679.00990099,0.0,1879.980198019802,3.395,1.15,3.585,16.75,10.35,5.55,0.0,254.11,359.51,276.57,-0.028599999524,-0.0611999993316,-0.027600000422400003,0.178600001518,-0.07160000057880002,0.6905999988904,19.189399914,-35.08980027,3.85480004548,0.0952000013344,9.6618000246,1.80399999278,-0.0836000009796,9.7341998286,1.1179999924400001,0.00416460475,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:54,60180.0,2748969.0,201.0,1946.0,5113.0,101854.0,680.36,5822.56,13.623762376237623,0.0,1.0,1.0,4842366.029702971,0.0,1876.72,2.52,0.425,2.5549998,16.6,-3.8000002,14.65,0.0,256.16,0.28,277.98,0.05040000068079999,0.097000001216,0.0219999998152,-0.003199994422000002,-0.140199997326,0.42179999780800004,19.617799808,-35.511800706,1.940000013648,0.041999997098399994,9.6206000092,1.8021999989,0.050199999366,9.7030000118,1.3460000054599999,0.00448495675,,,-9.171174777,38.706690266,85734.2
2024-05-02 13:25:55,60180.0,2749969.0,201.0,1946.0,5113.0,101854.0,682.9255319148937,5826.865979381443,12.873684210526315,0.0,0.021052631578947368,1.0,8996198.989583334,0.0,1873.75,2.7,-0.19,2.7,16.5,-11.3,-9.6,0.0,251.93,0.5,275.24,0.09320000119199999,0.028199999896400003,-0.002600000293200001,0.374199999332,0.142199993476,0.7566000037560001,18.79519975,-35.416600586,4.724000015600001,0.47600000024399997,9.8783999884,1.64279999914,0.0861999999644,9.7501999854,0.8846000008999999,0.00448495675,,,-9.171174777,38.706690266,85734.2
